,approved,date,duration,module,Year,progress,type,Marks,Student,Supervisor
6013,,2021-06-10,20.0,mcm,2021,satisfactory,meeting,76.0,1026.0,44.0
6014,,2021-07-01,20.0,mcm,2021,satisfactory,meeting,76.0,1026.0,44.0
6015,,2021-07-08,20.0,mcm,2021,moderate,meeting,76.0,1026.0,44.0
6016,,2021-07-09,30.0,mcm,2021,satisfactory,meeting,76.0,1026.0,44.0
6017,,2021-07-15,20.0,mcm,2021,satisfactory,meeting,76.0,1026.0,44.0
6018,,2021-07-22,20.0,mcm,2021,satisfactory,meeting,76.0,1026.0,44.0
6019,,2021-07-29,20.0,mcm,2021,satisfactory,meeting,76.0,1026.0,44.0
6020,,2021-08-19,15.0,mcm,2021,satisfactory,meeting,76.0,1026.0,44.0
6021,,2020-11-11,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6022,,2020-11-26,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6023,0.0,2020-11-26,,mcm,2021,,ethics,71.0,1039.0,6.0
6024,,2020-12-04,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6025,1.0,2020-12-07,,mcm,2021,,approval,71.0,1039.0,6.0
6026,,2021-01-22,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6027,,2021-02-08,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6028,,2021-03-01,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6029,,2021-05-07,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6030,,2021-05-17,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6031,,2021-05-25,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6032,,2021-06-09,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6033,,2021-06-16,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6034,0.0,2021-06-21,,mcm,2021,,ethics,71.0,1039.0,6.0
6035,,2021-06-23,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6036,1.0,2021-06-23,,mcm,2021,,ethics,71.0,1039.0,6.0
6037,1.0,2021-06-24,,mcm,2021,,ethics,71.0,1039.0,6.0
6038,,2021-07-01,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6039,,2021-07-19,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6040,,2021-07-28,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6041,,2021-08-02,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6042,,2021-08-04,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6043,,2021-08-06,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6044,,2021-08-09,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6045,,2021-08-11,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6046,,2021-08-20,,mcm,2021,satisfactory,meeting,71.0,1039.0,6.0
6047,,2020-11-27,,mcm,2021,satisfactory,meeting,74.0,1041.0,23.0
6048,1.0,2020-11-27,,mcm,2021,,ethics,74.0,1041.0,23.0
6049,1.0,2020-12-08,,mcm,2021,,approval,74.0,1041.0,23.0
6050,,2021-04-23,,mcm,2021,moderate,meeting,74.0,1041.0,23.0
6051,,2021-06-04,,mcm,2021,satisfactory,meeting,74.0,1041.0,23.0
6052,,2021-07-23,,mcm,2021,satisfactory,meeting,74.0,1041.0,23.0
6053,,2021-07-30,,mcm,2021,satisfactory,meeting,74.0,1041.0,23.0
6054,,2020-11-20,20.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6055,,2020-12-03,20.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6056,1.0,2020-12-03,,mcm,2021,,ethics,86.0,1047.0,44.0
6057,1.0,2020-12-08,,mcm,2021,,approval,86.0,1047.0,44.0
6058,1.0,2020-12-08,,mcm,2021,,approval,86.0,1047.0,44.0
6059,1.0,2020-12-08,,mcm,2021,,approval,86.0,1047.0,44.0
6060,1.0,2020-12-08,,mcm,2021,,approval,86.0,1047.0,44.0
6061,,2020-12-16,20.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6062,,2021-01-05,30.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6063,,2021-01-14,20.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6064,,2021-01-26,20.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6065,,2021-02-11,20.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6066,,2021-02-15,,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6067,,2021-02-25,15.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6068,,2021-04-01,15.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6069,,2021-03-18,15.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6070,,2021-04-15,15.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6071,,2021-05-27,10.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6072,,2021-06-10,20.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6073,,2021-06-18,20.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6074,,2021-07-08,15.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6075,,2021-07-01,25.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6076,,2021-07-22,15.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6077,,2021-07-29,5.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6078,,2021-08-19,15.0,mcm,2021,satisfactory,meeting,86.0,1047.0,44.0
6079,,2020-12-01,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6080,0.0,2020-12-01,,mcm,2021,,ethics,75.0,1064.0,31.0
6081,0.0,2020-12-07,,mcm,2021,,approval,75.0,1064.0,31.0
6082,0.0,2020-12-10,,mcm,2021,,ethics,75.0,1064.0,31.0
6083,,2020-12-10,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6084,1.0,2020-12-30,,mcm,2021,,approval,75.0,1064.0,31.0
6085,,2021-01-12,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6086,,2021-02-03,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6087,,2021-02-09,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6088,,2021-05-27,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6089,,2021-06-02,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6090,,2021-06-10,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6091,,2021-06-15,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6092,0.0,2021-06-23,,mcm,2021,,ethics,75.0,1064.0,31.0
6093,1.0,2021-06-23,,mcm,2021,,ethics,75.0,1064.0,31.0
6094,1.0,2021-06-24,,mcm,2021,,ethics,75.0,1064.0,31.0
6095,,2021-06-24,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6096,,2021-06-29,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6097,,2021-08-23,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6098,,2021-08-23,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6099,,2021-08-23,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6100,,2021-08-23,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6101,,2021-08-23,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6102,,2021-08-23,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6103,,2021-08-23,,mcm,2021,satisfactory,meeting,75.0,1064.0,31.0
6104,0.0,2020-12-07,,mcm,2021,,approval,0.0,1073.0,22.0
6105,,2021-01-22,,mcm,2021,satisfactory,meeting,79.0,934.0,11.0
6106,1.0,2021-01-19,,mcm,2021,,approval,79.0,934.0,11.0
6107,1.0,2021-01-17,,ca326,2021,,approval,64.0,5.0,15.0
6108,,2021-02-11,15.0,ca326,2021,satisfactory,meeting,64.0,5.0,15.0
6109,,2021-02-26,15.0,ca326,2021,satisfactory,meeting,64.0,5.0,15.0
6110,0.0,2021-03-02,,ca326,2021,,ethics,64.0,5.0,15.0
6111,1.0,2021-03-06,,ca326,2021,,ethics,64.0,5.0,15.0
6112,,2021-03-12,60.0,ca326,2021,satisfactory,meeting,64.0,5.0,15.0
6113,1.0,2021-03-10,,ca326,2021,,ethics,64.0,5.0,15.0
6114,1.0,2021-01-17,,ca326,2021,,approval,54.0,39.0,15.0
6115,,2021-02-12,20.0,ca326,2021,satisfactory,meeting,54.0,39.0,15.0
6116,0.0,2021-03-02,,ca326,2021,,ethics,54.0,39.0,15.0
6117,0.0,2021-03-06,,ca326,2021,,ethics,54.0,39.0,15.0
6118,1.0,2021-03-06,,ca326,2021,,ethics,54.0,39.0,15.0
6119,1.0,2021-03-09,,ca326,2021,,ethics,54.0,39.0,15.0
6120,0.0,2021-03-06,,ca326,2021,,ethics,54.0,39.0,15.0
6121,1.0,2021-03-10,,ca326,2021,,ethics,54.0,39.0,15.0
6122,,2021-03-12,60.0,ca326,2021,satisfactory,meeting,54.0,39.0,15.0
6123,,2020-12-07,,ca326,2021,satisfactory,meeting,67.0,105.0,65.0
6124,1.0,2021-01-17,,ca326,2021,,approval,67.0,105.0,65.0
6125,,2021-03-08,,ca326,2021,satisfactory,meeting,67.0,105.0,65.0
6126,,2021-03-08,,ca326,2021,satisfactory,meeting,67.0,105.0,65.0
6127,,2021-03-08,,ca326,2021,satisfactory,meeting,67.0,105.0,65.0
6128,1.0,2021-01-17,,ca326,2021,,approval,60.0,159.0,51.0
6129,,2021-03-08,,ca326,2021,satisfactory,meeting,67.0,105.0,65.0
6130,1.0,2021-01-17,,ca326,2021,,approval,60.0,159.0,51.0
6131,,2021-02-09,,ca326,2021,satisfactory,meeting,60.0,159.0,51.0
6132,0.0,2021-03-08,,ca326,2021,,ethics,60.0,159.0,51.0
6133,0.0,2021-01-26,,ca326,2021,,ethics,53.0,161.0,3.0
6134,1.0,2021-01-17,,ca326,2021,,approval,53.0,161.0,3.0
6135,,2021-01-26,15.0,ca326,2021,satisfactory,meeting,53.0,161.0,3.0
6136,,2021-02-02,10.0,ca326,2021,satisfactory,meeting,53.0,161.0,3.0
6137,,2021-02-09,10.0,ca326,2021,satisfactory,meeting,53.0,161.0,3.0
6138,,2021-02-23,10.0,ca326,2021,satisfactory,meeting,53.0,161.0,3.0
6139,1.0,2021-03-01,,ca326,2021,,ethics,53.0,161.0,3.0
6140,,2021-03-02,10.0,ca326,2021,satisfactory,meeting,53.0,161.0,3.0
6141,,2020-12-01,15.0,ca326,2021,satisfactory,meeting,82.0,191.0,41.0
6142,,2021-01-12,15.0,ca326,2021,satisfactory,meeting,82.0,191.0,41.0
6143,1.0,2021-03-10,,ca326,2021,,ethics,53.0,161.0,3.0
6144,1.0,2021-01-17,,ca326,2021,,approval,82.0,191.0,41.0
6145,,2021-02-09,15.0,ca326,2021,satisfactory,meeting,82.0,191.0,41.0
6146,,2020-11-10,40.0,ca326,2021,satisfactory,meeting,82.0,196.0,42.0
6147,,2020-11-17,15.0,ca326,2021,satisfactory,meeting,82.0,196.0,42.0
6148,0.0,2020-11-27,,ca326,2021,,ethics,82.0,196.0,42.0
6149,,2020-11-24,20.0,ca326,2021,satisfactory,meeting,82.0,196.0,42.0
6150,,2020-12-08,20.0,ca326,2021,satisfactory,meeting,82.0,196.0,42.0
6151,,2020-12-15,15.0,ca326,2021,satisfactory,meeting,82.0,196.0,42.0
6152,1.0,2020-12-17,,ca326,2021,,ethics,82.0,196.0,42.0
6153,1.0,2020-12-17,,ca326,2021,,ethics,82.0,196.0,42.0
6154,1.0,2021-01-17,,ca326,2021,,approval,82.0,196.0,42.0
6155,,2021-01-19,15.0,ca326,2021,satisfactory,meeting,82.0,196.0,42.0
6156,,2021-01-26,15.0,ca326,2021,satisfactory,meeting,82.0,196.0,42.0
6157,,2021-02-03,15.0,ca326,2021,satisfactory,meeting,82.0,196.0,42.0
6158,,2021-02-09,20.0,ca326,2021,satisfactory,meeting,82.0,196.0,42.0
6159,,2021-02-23,20.0,ca326,2021,satisfactory,meeting,82.0,196.0,42.0
6160,,2021-03-02,20.0,ca326,2021,satisfactory,meeting,82.0,196.0,42.0
6161,,2020-10-30,,ca326,2021,satisfactory,meeting,65.0,217.0,42.0
6162,,2020-11-17,15.0,ca326,2021,satisfactory,meeting,65.0,217.0,42.0
6163,,2020-11-24,20.0,ca326,2021,satisfactory,meeting,65.0,217.0,42.0
6164,0.0,2020-11-27,,ca326,2021,,ethics,65.0,217.0,42.0
6165,,2020-12-08,20.0,ca326,2021,satisfactory,meeting,65.0,217.0,42.0
6166,1.0,2020-12-10,,ca326,2021,,ethics,65.0,217.0,42.0
6167,1.0,2020-12-10,,ca326,2021,,ethics,65.0,217.0,42.0
6168,,2020-12-16,15.0,ca326,2021,satisfactory,meeting,65.0,217.0,42.0
6169,1.0,2021-01-17,,ca326,2021,,approval,65.0,217.0,42.0
6170,,2021-01-19,15.0,ca326,2021,satisfactory,meeting,65.0,217.0,42.0
6171,,2021-01-26,15.0,ca326,2021,satisfactory,meeting,65.0,217.0,42.0
6172,,2021-02-03,15.0,ca326,2021,satisfactory,meeting,65.0,217.0,42.0
6173,,2021-02-09,20.0,ca326,2021,satisfactory,meeting,65.0,217.0,42.0
6174,,2021-02-23,20.0,ca326,2021,satisfactory,meeting,65.0,217.0,42.0
6175,,2021-03-02,20.0,ca326,2021,satisfactory,meeting,65.0,217.0,42.0
6176,,2020-12-01,,ca326,2021,satisfactory,meeting,78.0,219.0,51.0
6177,1.0,2021-01-17,,ca326,2021,,approval,78.0,219.0,51.0
6178,,2021-02-03,,ca326,2021,satisfactory,meeting,78.0,219.0,51.0
6179,,2021-02-10,,ca326,2021,satisfactory,meeting,78.0,219.0,51.0
6180,,2020-11-24,,ca326,2021,satisfactory,meeting,75.0,243.0,19.0
6181,1.0,2020-11-25,,ca326,2021,,ethics,75.0,243.0,19.0
6182,,2020-12-15,,ca326,2021,satisfactory,meeting,75.0,243.0,19.0
6183,1.0,2021-01-17,,ca326,2021,,approval,75.0,243.0,19.0
6184,,2021-01-22,,ca326,2021,satisfactory,meeting,75.0,243.0,19.0
6185,,2021-01-29,,ca326,2021,satisfactory,meeting,75.0,243.0,19.0
6186,,2021-02-15,,ca326,2021,moderate,meeting,75.0,243.0,19.0
6187,,2021-02-22,,ca326,2021,moderate,meeting,75.0,243.0,19.0
6188,,2021-03-01,,ca326,2021,satisfactory,meeting,75.0,243.0,19.0
6189,,2021-03-08,,ca326,2021,satisfactory,meeting,75.0,243.0,19.0
6190,1.0,2021-01-17,,ca326,2021,,approval,48.0,274.0,15.0
6191,,2021-02-12,15.0,ca326,2021,satisfactory,meeting,48.0,274.0,15.0
6192,0.0,2021-03-08,,ca326,2021,,ethics,48.0,274.0,15.0
6193,1.0,2021-03-10,,ca326,2021,,ethics,48.0,274.0,15.0
6194,1.0,2021-03-10,,ca326,2021,,ethics,48.0,274.0,15.0
6195,1.0,2021-01-17,,ca326,2021,,approval,44.0,298.0,52.0
6196,0.0,2021-02-02,,ca326,2021,,ethics,44.0,298.0,52.0
6197,,2021-02-17,,ca326,2021,satisfactory,meeting,44.0,298.0,52.0
6198,0.0,2021-03-06,,ca326,2021,,ethics,44.0,298.0,52.0
6199,,2021-03-08,,ca326,2021,satisfactory,meeting,44.0,298.0,52.0
6200,,2021-03-08,,ca326,2021,satisfactory,meeting,44.0,298.0,52.0
6201,,2021-03-08,,ca326,2021,satisfactory,meeting,44.0,298.0,52.0
6202,,2021-03-09,,ca326,2021,satisfactory,meeting,44.0,298.0,52.0
6203,1.0,2021-03-10,,ca326,2021,,ethics,44.0,298.0,52.0
6204,1.0,2021-03-10,,ca326,2021,,ethics,44.0,298.0,52.0
6205,,2021-03-12,,ca326,2021,satisfactory,meeting,44.0,298.0,52.0
6206,1.0,2021-01-17,,ca326,2021,,approval,57.0,355.0,3.0
6207,,2021-01-29,10.0,ca326,2021,satisfactory,meeting,57.0,355.0,3.0
6208,,2021-02-12,10.0,ca326,2021,satisfactory,meeting,57.0,355.0,3.0
6209,1.0,2021-02-12,,ca326,2021,,ethics,57.0,355.0,3.0
6210,,2021-02-26,10.0,ca326,2021,satisfactory,meeting,57.0,355.0,3.0
6211,,2021-03-05,10.0,ca326,2021,satisfactory,meeting,57.0,355.0,3.0
6212,,2021-03-12,20.0,ca326,2021,satisfactory,meeting,57.0,355.0,3.0
6213,,2020-12-11,,ca326,2021,satisfactory,meeting,66.0,357.0,51.0
6214,1.0,2021-01-17,,ca326,2021,,approval,66.0,357.0,51.0
6215,,2021-02-03,,ca326,2021,satisfactory,meeting,66.0,357.0,51.0
6216,,2021-02-03,,ca326,2021,satisfactory,meeting,66.0,357.0,51.0
6217,1.0,2021-01-17,,ca326,2021,,approval,65.0,369.0,15.0
6218,,2021-01-29,20.0,ca326,2021,satisfactory,meeting,65.0,369.0,15.0
6219,,2021-02-12,15.0,ca326,2021,satisfactory,meeting,65.0,369.0,15.0
6220,,2021-02-26,15.0,ca326,2021,satisfactory,meeting,65.0,369.0,15.0
6221,1.0,2021-03-08,,ca326,2021,,ethics,65.0,369.0,15.0
6222,,2021-03-12,60.0,ca326,2021,satisfactory,meeting,65.0,369.0,15.0
6223,,2020-11-17,15.0,ca326,2021,satisfactory,meeting,61.0,391.0,3.0
6224,0.0,2020-12-02,,ca326,2021,,ethics,61.0,391.0,3.0
6225,,2020-12-02,15.0,ca326,2021,satisfactory,meeting,61.0,391.0,3.0
6226,1.0,2021-01-17,,ca326,2021,,approval,61.0,391.0,3.0
6227,,2021-02-24,30.0,ca326,2021,satisfactory,meeting,61.0,391.0,3.0
6228,,2021-02-02,15.0,ca326,2021,satisfactory,meeting,61.0,391.0,3.0
6229,,2020-12-07,,ca326,2021,satisfactory,meeting,68.0,413.0,65.0
6230,,2020-12-07,,ca326,2021,satisfactory,meeting,68.0,413.0,65.0
6231,1.0,2021-01-17,,ca326,2021,,approval,68.0,413.0,65.0
6232,,2021-02-09,,ca326,2021,satisfactory,meeting,68.0,413.0,65.0
6233,,2020-11-25,,ca326,2021,satisfactory,meeting,66.0,439.0,51.0
6234,,2020-12-11,,ca326,2021,satisfactory,meeting,66.0,439.0,51.0
6235,1.0,2021-01-17,,ca326,2021,,approval,66.0,439.0,51.0
6236,,2021-02-10,,ca326,2021,satisfactory,meeting,66.0,439.0,51.0
6237,1.0,2021-01-17,,ca326,2021,,approval,64.0,467.0,15.0
6238,,2021-01-29,20.0,ca326,2021,satisfactory,meeting,64.0,467.0,15.0
6239,,2021-01-29,25.0,ca326,2021,satisfactory,meeting,64.0,467.0,15.0
6240,,2021-02-12,18.0,ca326,2021,satisfactory,meeting,64.0,467.0,15.0
6241,0.0,2021-03-08,,ca326,2021,,ethics,64.0,467.0,15.0
6242,0.0,2021-03-10,,ca326,2021,,ethics,64.0,467.0,15.0
6243,1.0,2021-03-11,,ca326,2021,,ethics,64.0,467.0,15.0
6244,1.0,2021-03-12,,ca326,2021,,ethics,64.0,467.0,15.0
6245,,2021-03-12,15.0,ca326,2021,satisfactory,meeting,64.0,467.0,15.0
6246,,2021-03-12,25.0,ca326,2021,satisfactory,meeting,64.0,467.0,15.0
6247,,2021-03-12,60.0,ca326,2021,satisfactory,meeting,64.0,467.0,15.0
6248,,2020-10-16,,ca326,2021,satisfactory,meeting,65.0,476.0,
6249,,2021-03-12,20.0,ca326,2021,satisfactory,meeting,64.0,467.0,15.0
6250,,2020-12-01,15.0,ca326,2021,moderate,meeting,65.0,476.0,41.0
6251,1.0,2021-01-17,,ca326,2021,,approval,65.0,476.0,41.0
6252,,2021-01-19,15.0,ca326,2021,satisfactory,meeting,65.0,476.0,41.0
6253,,2021-02-09,15.0,ca326,2021,satisfactory,meeting,65.0,476.0,41.0
6254,,2021-03-02,15.0,ca326,2021,satisfactory,meeting,65.0,476.0,41.0
6255,1.0,2021-01-17,,ca326,2021,,approval,63.0,482.0,41.0
6256,,2021-02-03,15.0,ca326,2021,satisfactory,meeting,63.0,482.0,41.0
6257,,2021-01-21,15.0,ca326,2021,moderate,meeting,63.0,482.0,41.0
6258,,2021-03-02,15.0,ca326,2021,satisfactory,meeting,63.0,482.0,41.0
6259,,2020-10-09,,ca326,2021,satisfactory,meeting,61.0,573.0,61.0
6260,,2020-12-14,,ca326,2021,satisfactory,meeting,61.0,573.0,61.0
6261,1.0,2021-01-17,,ca326,2021,,approval,61.0,573.0,61.0
6262,,2021-01-22,,ca326,2021,satisfactory,meeting,61.0,573.0,61.0
6263,,2021-02-24,,ca326,2021,satisfactory,meeting,61.0,573.0,61.0
6264,,2021-03-10,,ca326,2021,satisfactory,meeting,61.0,573.0,61.0
6265,1.0,2021-01-17,,ca326,2021,,approval,63.0,610.0,15.0
6266,,2021-01-29,15.0,ca326,2021,moderate,meeting,63.0,610.0,15.0
6267,,2021-03-04,15.0,ca326,2021,moderate,meeting,63.0,610.0,15.0
6268,,2021-03-04,20.0,ca326,2021,moderate,meeting,63.0,610.0,15.0
6269,0.0,2021-03-08,,ca326,2021,,ethics,63.0,610.0,15.0
6270,1.0,2021-03-10,,ca326,2021,,ethics,63.0,610.0,15.0
6271,1.0,2021-03-10,,ca326,2021,,ethics,63.0,610.0,15.0
6272,,2021-03-12,60.0,ca326,2021,satisfactory,meeting,63.0,610.0,15.0
6273,1.0,2021-01-17,,ca326,2021,,approval,56.0,618.0,3.0
6274,1.0,2021-01-17,,ca326,2021,,approval,56.0,618.0,3.0
6275,,2021-01-28,15.0,ca326,2021,satisfactory,meeting,56.0,618.0,3.0
6276,0.0,2021-02-11,,ca326,2021,,ethics,56.0,618.0,3.0
6277,,2021-02-11,15.0,ca326,2021,satisfactory,meeting,56.0,618.0,3.0
6278,,2021-02-25,10.0,ca326,2021,satisfactory,meeting,56.0,618.0,3.0
6279,1.0,2021-03-01,,ca326,2021,,ethics,56.0,618.0,3.0
6280,1.0,2021-03-10,,ca326,2021,,ethics,56.0,618.0,3.0
6281,,2021-03-11,15.0,ca326,2021,satisfactory,meeting,56.0,618.0,3.0
6282,,2020-12-16,,ca326,2021,satisfactory,meeting,45.0,632.0,52.0
6283,1.0,2021-01-17,,ca326,2021,,approval,45.0,632.0,52.0
6284,0.0,2021-02-02,,ca326,2021,,ethics,45.0,632.0,52.0
6285,,2021-02-17,,ca326,2021,satisfactory,meeting,45.0,632.0,52.0
6286,,2021-02-17,,ca326,2021,satisfactory,meeting,45.0,632.0,52.0
6287,,2021-03-08,,ca326,2021,satisfactory,meeting,45.0,632.0,52.0
6288,0.0,2021-03-11,,ca326,2021,,ethics,45.0,632.0,52.0
6289,,2021-03-09,,ca326,2021,satisfactory,meeting,45.0,632.0,52.0
6290,1.0,2021-03-11,,ca326,2021,,ethics,45.0,632.0,52.0
6291,,2021-03-12,,ca326,2021,satisfactory,meeting,45.0,632.0,52.0
6292,1.0,2021-03-12,,ca326,2021,,ethics,45.0,632.0,52.0
6293,,2021-03-12,,ca326,2021,satisfactory,meeting,45.0,632.0,52.0
6294,,2020-11-06,,ca326,2021,satisfactory,meeting,70.0,635.0,51.0
6295,,2020-12-04,,ca326,2021,satisfactory,meeting,70.0,635.0,51.0
6296,1.0,2021-01-17,,ca326,2021,,approval,70.0,635.0,51.0
6297,,2020-12-15,,ca326,2021,satisfactory,meeting,67.0,651.0,51.0
6298,,2021-02-03,,ca326,2021,satisfactory,meeting,70.0,635.0,51.0
6299,1.0,2021-01-17,,ca326,2021,,approval,67.0,651.0,51.0
6300,,2021-02-03,,ca326,2021,satisfactory,meeting,67.0,651.0,51.0
6301,0.0,2021-03-09,,ca326,2021,,ethics,67.0,651.0,51.0
6302,1.0,2021-03-12,,ca326,2021,,ethics,67.0,651.0,51.0
6303,1.0,2021-03-18,,ca326,2021,,ethics,67.0,651.0,51.0
6304,,2020-11-03,,ca326,2021,satisfactory,meeting,70.0,655.0,51.0
6305,0.0,2020-12-01,,ca326,2021,,ethics,70.0,655.0,51.0
6306,1.0,2021-01-17,,ca326,2021,,approval,63.0,673.0,3.0
6307,1.0,2021-01-17,,ca326,2021,,approval,63.0,673.0,3.0
6308,,2021-02-03,,ca326,2021,satisfactory,meeting,70.0,655.0,51.0
6309,,2021-01-27,10.0,ca326,2021,satisfactory,meeting,63.0,673.0,3.0
6310,,2021-02-03,10.0,ca326,2021,satisfactory,meeting,63.0,673.0,3.0
6311,1.0,2021-01-17,,ca326,2021,,approval,70.0,655.0,51.0
6312,1.0,2020-12-15,,ca326,2021,,ethics,60.0,705.0,19.0
6313,,2020-12-15,25.0,ca326,2021,moderate,meeting,60.0,705.0,19.0
6314,,2021-02-24,15.0,ca326,2021,satisfactory,meeting,63.0,673.0,3.0
6315,,2021-03-04,15.0,ca326,2021,satisfactory,meeting,63.0,673.0,3.0
6316,,2020-12-18,,ca326,2021,satisfactory,meeting,60.0,705.0,19.0
6317,1.0,2021-01-17,,ca326,2021,,approval,60.0,705.0,19.0
6318,,2021-02-03,,ca326,2021,moderate,meeting,60.0,705.0,19.0
6319,,2021-02-11,,ca326,2021,satisfactory,meeting,60.0,705.0,19.0
6320,,2021-02-18,,ca326,2021,satisfactory,meeting,60.0,705.0,19.0
6321,,2021-03-04,,ca326,2021,satisfactory,meeting,60.0,705.0,19.0
6322,,2021-03-08,,ca326,2021,satisfactory,meeting,60.0,705.0,19.0
6323,,2021-02-25,,ca326,2021,satisfactory,meeting,60.0,705.0,19.0
6324,,2020-11-25,,ca326,2021,satisfactory,meeting,48.0,718.0,51.0
6325,1.0,2021-01-17,,ca326,2021,,approval,48.0,718.0,51.0
6326,,2021-02-03,,ca326,2021,satisfactory,meeting,48.0,718.0,51.0
6327,,2021-02-09,,ca326,2021,satisfactory,meeting,48.0,718.0,51.0
6328,,2021-02-17,,ca326,2021,satisfactory,meeting,48.0,718.0,51.0
6329,0.0,2021-03-11,,ca326,2021,,ethics,48.0,718.0,51.0
6330,0.0,2021-03-12,,ca326,2021,,ethics,48.0,718.0,51.0
6331,1.0,2021-03-12,,ca326,2021,,ethics,48.0,718.0,51.0
6332,1.0,2021-03-18,,ca326,2021,,ethics,48.0,718.0,51.0
6333,1.0,2021-01-17,,ca326,2021,,approval,50.0,724.0,34.0
6334,0.0,2020-12-03,,ca326,2021,,ethics,76.0,739.0,17.0
6335,,2020-12-07,,ca326,2021,satisfactory,meeting,76.0,739.0,17.0
6336,,2020-12-07,,ca326,2021,satisfactory,meeting,76.0,739.0,17.0
6337,1.0,2021-01-17,,ca326,2021,,approval,76.0,739.0,17.0
6338,,2021-01-25,,ca326,2021,satisfactory,meeting,76.0,739.0,17.0
6339,,2021-02-16,,ca326,2021,satisfactory,meeting,76.0,739.0,17.0
6340,,2021-03-09,,ca326,2021,satisfactory,meeting,76.0,739.0,17.0
6341,1.0,2021-03-10,,ca326,2021,,ethics,76.0,739.0,17.0
6342,1.0,2021-03-01,,ca326,2021,,ethics,76.0,739.0,17.0
6343,,2020-11-04,,ca326,2021,satisfactory,meeting,70.0,766.0,1.0
6344,1.0,2021-01-17,,ca326,2021,,approval,70.0,766.0,1.0
6345,,2021-02-17,,ca326,2021,satisfactory,meeting,70.0,766.0,1.0
6346,,2021-02-24,,ca326,2021,satisfactory,meeting,70.0,766.0,1.0
6347,,2021-02-03,,ca326,2021,satisfactory,meeting,70.0,766.0,1.0
6348,,2021-03-10,,ca326,2021,satisfactory,meeting,70.0,766.0,1.0
6349,,2021-02-09,20.0,ca326,2021,satisfactory,meeting,40.0,773.0,34.0
6350,0.0,2020-12-03,,ca326,2021,,ethics,80.0,779.0,17.0
